pca1,pca2,category
7.042787543867974,-5.857397411281895,cancer
-1.0435021092008812,-3.7546923906132488,gastrointestinal
5.280626417255186,-1.7426539909744805,cancer
-2.914244823814998,-4.040440154566176,
-5.5932428290829534,-5.870791093748654,mental_health
-4.491877624538938,3.368763686934288,nervous_system
-5.465687817118884,5.616065229985332,nervous_system
1.402019883354304,-1.5674865698988538,gastrointestinal
-1.9972845187045356,-2.653283979351915,immune_system
-2.0410465668755347,-2.400408634685837,cancer
-5.153328673762281,0.9461287153741399,immune_system
-4.454358217446027,-3.2779572899698035,
1.4805847129242329,-1.4401572981001536,cancer
14.120011542934854,-1.5871260325170724,cancer
0.7324875304872552,-0.794752392344377,
-5.721731448991974,-2.407763921984974,nervous_system
0.5925128495188068,-0.8455911612688753,cancer
10.89850157620367,-7.16982169499958,cancer
-7.828408706124626,-9.193911521967266,mental_health
3.3621597341792646,-2.2151910435025592,gastrointestinal
-5.065152954224429,1.5263626455007355,
6.121290892499034,-0.3488169735284321,cancer
-0.525079150454943,7.828530823830874,immune_system
9.562502011755134,-2.7017562793270122,cancer
1.341080525391224,7.030315510763175,cancer
-5.004589331089858,-4.74285470948473,
-2.5027571684482437,0.1938562805825098,
-1.9787580518302137,-0.8182405821441011,immune_system
-4.784378136569172,1.5595265034068428,nervous_system
5.659808041813593,-1.3973894483387337,cancer
-6.266205470982549,3.3633822593618175,nervous_system
-2.2888469606773763,8.064240418610531,cancer
-3.102169276353609,-6.144593210861747,cancer
2.75653882825362,-2.07195669244339,
-3.3346705347981955,-2.0518905293036838,
8.394547727250737,4.61817662834379,cancer
0.4779191733136859,3.2819677283512085,immune_system
-2.1497036290506415,-1.791295958511739,nervous_system
-0.734057831074659,8.327944077864352,cancer
1.06948211991784,6.05966197435465,cancer
6.139560095425618,3.9506938821542494,cancer
8.243492659624255,2.4485552226175042,cancer
-4.660880147290624,-8.168349639064713,mental_health
-4.420186078799583,0.37275889632215414,
9.467433342439163,-4.27717667125732,cancer
-2.954067117997455,5.081830437925153,cancer
1.4487146330837706,3.3329581575265164,cancer
11.882499906533,0.08788369049642918,cancer
6.455961766718318,-3.6058940339794914,cancer
7.218541053017188,-1.298051741647825,
-6.736122921091226,-2.291728200383704,nervous_system
-2.4684411932328367,-2.950786890636191,
9.637021428338816,2.386588183693947,cancer
4.632433625787218,-5.021084088677596,cancer
0.9895953125833853,4.105805072557555,cancer
-0.4587647462716837,-1.6837753392719461,gastrointestinal
1.1944203828902757,1.8543467525805482,cancer
-3.6514086223740208,8.646488357469302,cancer
-3.5284922851393548,13.151459969953581,cancer
0.33612324439529545,-1.8224773755515444,
-1.2107275199505985,-1.141221840246007,immune_system
8.370902326344813,6.338175187469711,cancer
9.765933913137932,2.565976609449725,cancer
-0.9558618345178164,4.454449162869994,cancer
-2.6283767180898803,3.330706580910371,gastrointestinal
-5.7542227091409215,-5.75715052923985,mental_health
10.295219213001923,-1.408034545414582,cancer
-1.0435513829802368,3.3391067374964027,immune_system
-1.0907140475482984,8.408302389907139,cancer
-7.059242154955828,-10.100310883317569,mental_health
3.0992611626739017,-2.267765562716095,cancer
4.479081666819849,5.982214006799669,cancer
-2.055700687398538,0.06926826702937255,immune_system
-5.025017144160848,-1.2214273395173623,
-4.6468206610683485,-6.488180515295662,nervous_system
-7.684799477422107,-6.27140989307165,mental_health
-4.238495147907276,-7.295554926497584,mental_health
-4.893282039085339,-3.985792414781482,
-5.6397102690016245,8.246871108759684,immune_system
2.746571501257907,-3.1622079168321893,gastrointestinal
-4.6860473450355,-4.509722277018223,
0.2790780155947169,11.17956650340861,cancer
-2.4669677228179028,-4.2773219735076085,
-6.562292915376492,3.1222881832357374,immune_system
-6.8051438215029485,-9.255810875818314,mental_health
-2.55979847065645,-2.4216823041389697,
-5.582333210229048,1.7340641134104853,nervous_system
3.1565077466068536,3.6093019275897613,cancer
-0.3896640237617738,9.979556845409324,cancer
-2.240533074682697,3.815545222569074,nervous_system
-2.4273294562603143,2.6262593499486546,immune_system
-0.4148903461903197,-4.033716857440416,
11.10637779660008,3.8326968118852713,cancer
-1.696658551114394,-1.5056947837073718,immune_system
-3.3549917392591073,3.399505711241199,immune_system
-3.2595664362005397,-0.8636637158702273,immune_system
0.6152108439842666,5.339410116529698,cancer
-5.418757778985357,1.13252982698873,immune_system
-3.200506889811496,-2.6094587079437552,
-6.111547082054869,8.111779430361535,nervous_system
-2.041235530870395,0.3470578215661424,gastrointestinal
7.406121644143743,4.225912261436801,cancer
-3.857657394722103,-0.5204890662508805,immune_system
2.8639042302631075,0.1808646541373885,
7.940822300798318,0.0890557670645775,cancer
11.32977503866224,-5.8558045798332525,cancer
-5.0689813977634595,9.660496966134277,
-5.234040781620929,-4.701356166152737,mental_health
11.79306657284682,-6.097018902268554,cancer
-3.365004201168118,1.1206418797510904,cancer
0.6424711082336201,-7.620779341662709,
-5.466211669353723,-2.0188027705379357,mental_health
-5.260762847572754,5.6906006847773885,nervous_system
-1.501538253087628,0.6235584114350599,immune_system
-5.491466824284228,-4.00861513717379,
12.523901238106532,-2.5790138742952715,cancer
4.821950510215914,-9.54646593759251,gastrointestinal
-1.5812837689680783,3.2612721198127037,immune_system
-5.388049499203316,-0.6202143063571326,gastrointestinal
-0.9413331154260391,-0.8915060237426579,gastrointestinal
